time,strategy_ret,equity,close
2025-07-14,0.0,1.0,1.0
2025-07-15,0.019554220257667027,1.019554220257667,1.019554220257667
2025-07-16,0.010188538667404878,1.029941987854278,1.029941987854278
2025-07-17,0.007646317916803758,1.0378172517292765,1.0378172517292765
2025-07-18,0.01249416509062549,1.0507839118062812,1.0507839118062812
2025-07-19,0.003957132285684524,1.0549420027489678,1.0549420027489678
2025-07-20,0.01342370589288418,1.06910323392792,1.06910323392792
2025-07-21,0.0007067066983406279,1.0698587763445546,1.0698587763445546
2025-07-22,0.00634418330179104,1.0766461565287142,1.0766461565287142
2025-07-23,-0.011237244946749731,1.0645476199468245,1.0645476199468245
2025-07-24,0.008844662328309142,1.0739631841776593,1.0739631841776593
2025-07-25,0.0032148575451412063,1.0774158228235167,1.0774158228235167
2025-07-26,0.0013481106887986798,1.0788682986105458,1.0788682986105458
2025-07-27,-0.01613748728924715,1.0614580751549465,1.0614580751549465
2025-07-28,0.007466561249313533,1.0693835168866692,1.0693835168866692
2025-07-29,0.0003275571736815662,1.0697338011290423,1.0697338011290423
2025-07-30,-0.0010539870148560024,1.0686063155932997,1.0686063155932997
2025-07-31,0.01595727882373815,1.0856583645240294,1.0856583645240294
2025-08-01,0.03158701572819202,1.1199510723596933,1.1199510723596933
2025-08-02,-0.011642423942065659,1.1069121271809108,1.1069121271809108
2025-08-03,0.015247889620329264,1.1237902011155692,1.1237902011155692
2025-08-04,0.023161780638424743,1.1498191832374192,1.1498191832374192
2025-08-05,-0.012415946906752148,1.1355430893059781,1.1355430893059781
2025-08-06,0.011681244137934439,1.1488076453613054,1.1488076453613054
2025-08-07,0.014616802922576886,1.1655995403095012,1.1655995403095012
2025-08-08,0.005480448731133588,1.1719875488312002,1.1719875488312002
2025-08-09,0.017316217710389326,1.1922819403806268,1.1922819403806268
2025-08-10,0.007024314831382753,1.2006569040976323,1.2006569040976323
2025-08-11,-0.0018416388449476089,1.1984457277035916,1.1984457277035916
2025-08-12,0.015030339924492951,1.2164587743720328,1.2164587743720328
2025-08-13,-0.029599404636187536,1.1804523188861542,1.1804523188861542
2025-08-14,0.007520695611336195,1.1893301414601931,1.1893301414601931
2025-08-15,0.016532464570422248,1.208992699886419,1.208992699886419
2025-08-16,0.0006645448783655255,1.20979612979311,1.20979612979311
2025-08-17,-0.0026437758845741953,1.2065976999599117,1.2065976999599117
2025-08-18,-0.0032523480449919073,1.2026734242893555,1.2026734242893555
2025-08-19,0.011110714903673664,1.2160359858288596,1.2160359858288596
2025-08-20,0.02534032713218273,1.2468507355142693,1.2468507355142693
2025-08-21,0.00462534599037967,1.2526178515643822,1.2526178515643822
2025-08-22,-0.014269203129249047,1.2347439929970865,1.2347439929970865
2025-08-23,0.012156576285919572,1.2497542525415364,1.2497542525415364
2025-08-24,0.011512043642217019,1.2641414780388407,1.2641414780388407
2025-08-25,0.04339134299324763,1.318994274504415,1.318994274504415
2025-08-26,-0.010503080208832154,1.3051407718443047,1.3051407718443047
2025-08-27,0.009744588471167074,1.3178588315628688,1.3178588315628688
2025-08-28,-0.008391223196388457,1.306800383965893,1.306800383965893
2025-08-29,0.03722059732522244,1.3554402748419336,1.3554402748419336
2025-08-30,0.002195179562986441,1.3584157096321154,1.3584157096321154
2025-08-31,-0.00479552269484292,1.3519013962675435,1.3519013962675435
2025-09-01,0.01218757511012935,1.3683777960760428,1.3683777960760428
2025-09-02,0.011041312762462238,1.3834864832997271,1.3834864832997271
2025-09-03,-0.009437686940801764,1.3704295709835137,1.3704295709835137
2025-09-04,0.011608176818535662,1.3863377597608404,1.3863377597608404
2025-09-05,-0.0010837610362493069,1.3848353009137304,1.3848353009137304
2025-09-06,-0.0050337824814628415,1.3778643412362797,1.3778643412362797
2025-09-07,0.007795137053448352,1.3886049826172757,1.3886049826172757
2025-09-08,0.005526262681210286,1.3962787785116562,1.3962787785116562
2025-09-09,-0.0029558442079439134,1.3921515959715174,1.3921515959715174
2025-09-10,0.01768192936992151,1.4167675221637093,1.4167675221637093
2025-09-11,0.01794623371981996,1.4421931632431093,1.4421931632431093
2025-09-12,0.017935484883993387,1.4680595969222547,1.4680595969222547
2025-09-13,0.0027109407821390174,1.472039419554162,1.472039419554162
2025-09-14,0.001339831507535358,1.4740117043488146,1.4740117043488146
2025-09-15,0.006107265650250178,1.4830138853988506,1.4830138853988506
2025-09-16,0.00919014256563104,1.4966429944324766,1.4966429944324766
2025-09-17,-0.006072305928620901,1.4875549203043554,1.4875549203043554
2025-09-18,-0.0033274245614513427,1.482605193526027,1.482605193526027
2025-09-19,0.018122178536974582,1.5094732295429512,1.5094732295429512
2025-09-20,-0.0012666196520967532,1.5075613010860982,1.5075613010860982
2025-09-21,0.005289558257375881,1.5155356344147586,1.5155356344147586
2025-09-22,0.023241313741182427,1.550758673580134,1.550758673580134
2025-09-23,0.007402914167004439,1.5622388069343853,1.5622388069343853
2025-09-24,0.0007564049315724447,1.5634204920722443,1.5634204920722443
2025-09-25,-0.04121243173217656,1.498988131774031,1.498988131774031
2025-09-26,0.02037644200561211,1.5295321765082253,1.5295321765082253
2025-09-27,-0.0015108549734573749,1.5272212752122847,1.5272212752122847
2025-09-28,0.0255346602259887,1.5662183515647317,1.5662183515647317
2025-09-29,0.015433828115116791,1.5903910963935233,1.5903910963935233
2025-09-30,-0.008699918323601778,1.5765548237523161,1.5765548237523161
2025-10-01,0.03901262691774112,1.6380603689067303,1.6380603689067303
2025-10-02,0.02251181112037732,1.674936074535334,1.674936074535334
2025-10-03,0.005216401856938403,1.6836732141847934,1.6836732141847934
2025-10-04,0.0006121479473328266,1.684703871286836,1.684703871286836
2025-10-05,-0.008647772633249324,1.6701349352535926,1.6701349352535926
2025-10-06,-0.018989115096560347,1.638420550741276,1.638420550741276
2025-10-07,0.037397222049144536,1.699692927887229,1.699692927887229
2025-10-08,-0.01604665344299326,1.6724185445139161,1.6724185445139161
2025-10-09,0.026984972308206904,1.717548712625356,1.717548712625356
2025-10-10,0.08249084493227277,1.859230757142159,1.859230757142159
2025-10-11,-0.005022815605092998,1.8498921838817164,1.8498921838817164
2025-10-12,0.009934102503197203,1.8682692024562606,1.8682692024562606
2025-10-13,-0.008811179268437695,1.8518075475917175,1.8518075475917175
2025-10-14,0.022490459066589842,1.893455549440031,1.893455549440031
2025-10-15,0.026482242702096995,1.9435984988459343,1.9435984988459343
2025-10-16,-0.0005,1.9426266995965114,1.9426266995965114
2025-10-17,0.006381495852021141,1.9550235638220121,1.9550235638220121
2025-10-18,-0.0019197803318828995,1.9512703480358191,1.9512703480358191
2025-10-19,-0.0012557691604801278,1.9488200029089964,1.9488200029089964
2025-10-20,0.0038659713872322907,1.9563540852791084,1.9563540852791084
2025-10-21,-0.0008797031364944988,1.9546330744541944,1.9546330744541944
2025-10-22,-0.020557160829736063,1.914451367979518,1.914451367979518
2025-10-23,0.018960398372925114,1.9507501285820013,1.9507501285820013
2025-10-24,0.012959766164013424,1.9760313940928433,1.9760313940928433
2025-10-25,-0.006367963606903861,1.9634480980891607,1.9634480980891607
2025-10-26,-0.028681431107689427,1.9071335967302927,1.9071335967302927
2025-10-27,-0.0015723994861202425,1.9041348208428315,1.9041348208428315
2025-10-28,0.01992978142631528,1.942083811628465,1.942083811628465
2025-10-29,0.0233407155556439,1.987413437460906,1.987413437460906
2025-10-30,0.01774909186952938,2.022688221145137,2.022688221145137
2025-10-31,-0.011519874116080051,1.999387107461467,1.999387107461467
2025-11-01,-0.005174962073655828,1.9890403550097975,1.9890403550097975
2025-11-02,-0.006610763154496874,1.9758912803180915,1.9758912803180915
2025-11-03,0.055933954776952344,2.086410693835578,2.086410693835578
2025-11-04,0.019634349299316168,2.1273760101801744,2.1273760101801744
2025-11-05,0.029925561394099687,2.191038931581156,2.191038931581156
2025-11-06,-0.027905800550831507,2.1298962361573452,2.1298962361573452
2025-11-07,0.026185860585558995,2.185669402059068,2.185669402059068
2025-11-08,0.008885707045472774,2.205090620064019,2.205090620064019
2025-11-09,-0.03230177803340922,2.1338622723111587,2.1338622723111587
2025-11-10,-0.005856300396304815,2.121365733840163,2.121365733840163
2025-11-11,0.03428983197189274,2.194107008404473,2.194107008404473
2025-11-12,0.008524322478547284,2.212810284096553,2.212810284096553
2025-11-13,0.02549536262606232,2.2692266847122746,2.2692266847122746
2025-11-14,0.044565850024531374,2.3703567008148263,2.3703567008148263
2025-11-15,-0.014001494771092794,2.3371681638627426,2.3371681638627426
2025-11-16,0.01814693722532456,2.3795806078173865,2.3795806078173865
2025-11-17,0.029426111057838364,2.4496024110540997,2.4496024110540997
2025-11-18,-0.020888741625368384,2.398433299204711,2.398433299204711
2025-11-19,0.0420506165514505,2.499288898193799,2.499288898193799
2025-11-20,0.05700606238837567,2.6417635170508094,2.6417635170508094
2025-11-21,-0.04119367186137583,2.5329395775940644,2.5329395775940644
2025-11-22,-0.0030747582289284963,2.5251514007844786,2.5251514007844786
2025-11-23,0.019905547185611026,2.575415921143606,2.575415921143606
2025-11-24,0.03131242131407876,2.656058429525441,2.656058429525441
2025-11-25,-0.005669871048034254,2.640998920733987,2.640998920733987
2025-11-26,0.025875459941331246,2.7093359825125387,2.7093359825125387
2025-11-27,-0.004184555919247693,2.697998614589685,2.697998614589685
2025-11-28,-0.0025530408233730754,2.6911105139852336,2.6911105139852336
2025-11-29,-0.006633123021324334,2.6732600468819903,2.6732600468819903
2025-11-30,-0.002822623415810083,2.6657144404771116,2.6657144404771116
2025-12-01,0.017183153064454483,2.7115198197339563,2.7115198197339563
2025-12-02,-0.04852428433766634,2.579945261013968,2.579945261013968
2025-12-03,-0.03343156171634618,2.493693661795585,2.493693661795585
2025-12-04,0.015198924037285528,2.5315951223334765,2.5315951223334765
2025-12-05,0.033595943220389446,2.616646448320407,2.616646448320407
2025-12-06,-0.0017769836639774344,2.611996710327337,2.611996710327337
2025-12-07,0.022429285045433487,2.6705819290810036,2.6705819290810036
2025-12-08,-0.010898045914241176,2.641477804600136,2.641477804600136
2025-12-09,-0.02878577327849173,2.5654408233967483,2.5654408233967483
2025-12-10,0.0028105567227523975,2.572651140349769,2.572651140349769
2025-12-11,0.008764569327620824,2.5951993196251473,2.5951993196251473
2025-12-12,0.040111584703083625,2.6992968769556764,2.6992968769556764
2025-12-13,-0.004204124935005136,2.6879486956482856,2.6879486956482856
2025-12-14,-0.006654970799740313,2.670060475567546,2.670060475567546
2025-12-15,0.025123628690650972,2.7371420835372877,2.7371420835372877
2025-12-16,-0.008708563992432816,2.713305506546422,2.713305506546422
2025-12-17,-0.006720822726199428,2.695069861234903,2.695069861234903
2025-12-18,-0.011719652250265293,2.6634845796710596,2.6634845796710596
2025-12-19,0.00699811249266576,2.682123944382078,2.682123944382078
2025-12-20,-0.0015852310353933158,2.6778721582646723,2.6778721582646723
2025-12-21,0.0018314349148681771,2.6827765068328717,2.6827765068328717
2025-12-22,0.007915128843957616,2.7040110285439964,2.7040110285439964
2025-12-23,-0.0014583196900223236,2.700067716019033,2.700067716019033
2025-12-24,0.0009764281087558098,2.7027041380324985,2.7027041380324985
2025-12-25,-0.010190891730582985,2.6751611727820106,2.6751611727820106
2025-12-26,0.002075689885588347,2.6807139777706728,2.6807139777706728
2025-12-27,0.00588146394265629,2.6964805003715058,2.6964805003715058
2025-12-28,-0.0005921514100654762,2.6948837756409967,2.6948837756409967
2025-12-29,-0.007409075380750323,2.6749171786049115,2.6749171786049115
2025-12-30,-0.0005,2.673579720015609,2.673579720015609
2025-12-31,0.005931983059664609,2.6894393496234046,2.6894393496234046
2026-01-01,-0.01275003323559832,2.65514890853058,2.65514890853058
2026-01-02,-0.019539782902752392,2.6032678752834126,2.6032678752834126
2026-01-03,-0.004829406625318676,2.5906956361590394,2.5906956361590394
2026-01-04,-0.00839246558634204,2.5689533121878885,2.5689533121878885
2026-01-05,-0.015255859393576224,2.5297617216684882,2.5297617216684882
2026-01-06,-0.007178651461811937,2.511601443987197,2.511601443987197
2026-01-07,0.03193496782762845,2.591809355296753,2.591809355296753
2026-01-08,0.008773660686675726,2.6145490111446783,2.6145490111446783
